,cmpdname,isosmiles,target
227,"Benzofuro[3,2-D]pyrimidin-4(3H)-one",C1=CC=C2C(=C1)C3=C(O2)C(=O)NC=N3,1
228,unnamed,N=c1nnn(N)[nH]1,0
229,unnamed,Fc1cccc2c(S)cnnc12,0
230,unnamed,CC(=O)Nc1ccc2nncnc2c1,0
231,(N(omega)-L-arginino)succinate(1-),C(C[C@@H](C(=O)[O-])[NH3+])C[NH+]=C(N)NC(CC(=O)[O-])C(=O)[O-],1
232,unnamed,CN1CSCSC1,0
233,unnamed,CCCCC(C)=NNC(N)=S,0
234,(1R)-2-(methylsulfonyl)-1-phenylethan-1-ol,CS(=O)(=O)C[C@@H](C1=CC=CC=C1)O,1
235,Homovanillic acid,COC1=C(C=CC(=C1)CC(=O)O)O,1
236,unnamed,O=C1NC(O)c2c(F)cccc2O1,0
237,unnamed,CCCCC(C#N)C(=O)NC(N)=O,0
238,unnamed,Nc1ccccc1SSc1ccccc1N,0
239,Lactoferrin,CC[C@H](C)[C@@H](C(=N[C@@H]([C@@H](C)O)C(=N[C@@H](CS)C(=N[C@@H](C(C)C)C(=N[C@@H](CCCNC(=N)N)C(=N[C@@H](CCCNC(=N)N)C(=N[C@@H](C)C(=N[C@@H](CC1=CC=CC=C1)C(=O)O)O)O)O)O)O)O)O)N=C([C@H](CO)N=C([C@@H]2CCCN2C(=O)[C@H](C)N=C(CN=C([C@H](CC(C)C)N=C([C@H](CCCCN)N=C([C@H](CCCCN)N=C([C@H](CCSC)N=C([C@H](CCCNC(=N)N)N=C([C@H](CC3=CNC4=CC=CC=C43)N=C([C@H](CCC(=N)O)N=C([C@H](CC5=CNC6=CC=CC=C65)N=C([C@H](CCCNC(=N)N)N=C([C@H](CCCNC(=N)N)N=C([C@H](CS)N=C([C@H](CCCCN)N=C([C@H](CC7=CC=CC=C7)N)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O,1
240,unnamed,CCCCCC(C)(O)C1=NCCN1,0
241,unnamed,CN1COc2ccc(Br)cc2C1,0
242,unnamed,O=C1CC(c2ccccc2)=NO1,0
243,unnamed,Cc1c(O)ccc(N=O)c1O,0
244,2-ammonio-2-deoxy-D-glucopyranose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)[NH3+])O)O)O,1
245,unnamed,CCOC(=O)NC1=NCCS1,0
246,Bicalutamide,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,1
247,2-thiophen-2-yl-1H-imidazole,C1=CSC(=C1)C2=NC=CN2,1
248,unnamed,C=C1C(C(=O)O)C1C(=O)O,0
249,Piperacillin/tazobactam,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O.C[C@@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3,1
250,Lipoate,C1CSSC1CCCCC(=O)[O-],1
251,Ceftriaxone disodium salt hemiheptahydrate,CN1N=C(C(=O)N=C1SCC2=C(N3C(=O)[C@H]([C@H]3SC2)NC(=O)/C(=N\\OC)/C4=CSC(=N4)N)C(=O)[O-])[O-].CN1N=C(C(=O)N=C1SCC2=C(N3C(=O)[C@H]([C@H]3SC2)NC(=O)/C(=N\\OC)/C4=CSC(=N4)N)C(=O)[O-])[O-].O.O.O.O.O.O.O.[Na+].[Na+].[Na+].[Na+],1
252,unnamed,Cn1cccnc1=O,0
253,alpha-D-ribofuranose 1-phosphate,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)([O-])[O-])O)O)O,1
254,unnamed,Oc1cc2c(nn1)CCCC2,0
255,unnamed,CC1CN(c2ccccc2)NC1=O,0
256,unnamed,CC(C)(C)NC(=O)CCC(=O)O,0
257,3[N-Morpholino]propane sulfonic acid,C1COCCN1CCCS(=O)(=O)O,1
258,unnamed,CCOC(=O)c1c(N)sc(C)c1C,0
259,unnamed,C[Si]12OCCCN(CCO1)CCO2,0
260,unnamed,OC1COCOC1C(O)C1OCOCC1O,0
261,"(1R,2S)-1-hydroxy-2-[[(2S)-4-methyl-2-(phenylmethoxycarbonylamino)pentanoyl]amino]-3-[(3S)-2-oxopyrrolidin-3-yl]propane-1-sulfonic acid",CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O)NC(=O)OCC2=CC=CC=C2,1
262,Tretazicar,C1CN1C2=C(C=C(C(=C2)C(=O)N)[N+](=O)[O-])[N+](=O)[O-],1
263,Ribose-1-phosphate,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O)O,1
264,unnamed,NC(=S)NN=C(C1CC1)C1CC1,0
265,methacrylyl-CoA(4-),CC(=C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
266,Guanosine-5'-monophosphate,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=C(NC2=O)N,1
267,Nebivolol,C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O,1
268,Uroporphyrinogen III,C1C2=C(C(=C(N2)CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C1N5)CCC(=O)O)CC(=O)O)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O,1
269,unnamed,NC(=O)CNCCS(=O)(=O)O,0
270,unnamed,CCCC(C)(O)CN,0
271,unnamed,O=C(O)CCCCC1CCSS1,0
272,unnamed,Cc1cscc(C)c1=S,0
273,3'-Uridylic acid,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)OP(=O)(O)O)O,1
274,unnamed,O=C1Nc2cccnc2NC2=C1CSC2,0
275,unnamed,Cn1ncc(=O)[nH]c1=S,0
276,5-Azaniumyl-4-oxopentanoate,C(CC(=O)[O-])C(=O)C[NH3+],1
277,unnamed,CC1(C)CSC(=S)N1,0
278,unnamed,CN(C)C(=S)SSSC(=S)N(C)C,0
279,"5-diphospho-1D-myo-inositol 1,2,3,4,6-pentakisphosphate",[C@H]1([C@H](C([C@H]([C@@H](C1OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-],1
280,L-adenosylselenomethionine zwitterion,C[Se+](CC[C@@H](C(=O)[O-])[NH3+])C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,1
281,unnamed,CC(=O)Oc1cccnc1O,0
282,"Estra-1,3,5(10)-triene-3,17-diol",C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2O)CCC4=C3C=CC(=C4)O,1
283,unnamed,CN(C)CC1Cc2ccsc2C1=O,0
284,unnamed,COc1cccc(N)c1N,0
285,unnamed,O=C(O)C=CS(=O)(=O)O,0
286,unnamed,N=c1nn[nH]n1-c1ccccc1,0
287,1-Hydroxyisoquinoline,C1=CC=C2C(=C1)C=CNC2=O,1
288,N-acetyl-L-gamma-glutamyl phosphate(3-),CC(=O)N[C@@H](CCC(=O)OP(=O)([O-])[O-])C(=O)[O-],1
289,GC376 alpha-ketoamide analog (bound form),CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](C(=O)NCC2=CC=CC=C2)O)NC(=O)OCC3=CC=CC=C3,1
290,unnamed,CSS(C)(=O)=O,0
291,unnamed,S=C(S)N1CCNCC1,0
292,"4,6-Dihydroxyquinoline",C1=CC2=C(C=C1O)C(=O)C=CN2,1
293,Nirmatrelvir,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(F)(F)F)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)C,1
294,unnamed,O=C1NC23CC=CCC12CCC3,0
295,unnamed,CCc1noc(N)c1C#N,0
296,unnamed,Cc1nnc2sc(=S)[nH]n12,0
297,Dexamethasone phosphate,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)(O)O)O)C)O)F)C,1
298,unnamed,COP(=O)(CCC1OCCO1)OC,0
299,Levamisole,C1CSC2=N[C@H](CN21)C3=CC=CC=C3,1
300,N-(6-methoxypyridin-3-yl)-N'-thiophen-2-ylurea,COC1=NC=C(C=C1)NC(=O)NC2=CC=CS2,1
301,"Octadecanoic-18,18,18-d3 acid",[2H]C([2H])([2H])CCCCCCCCCCCCCCCCC(=O)O,1
302,unnamed,O=C(O)C1CC2CC(=O)C1C2,0
303,unnamed,Cc1cc(N)cc(C)[n+]1[O-],0
304,Nezulcitinib,CCC1=C(C=CC(=C1)O)C2=CC3=C(C=C2)C(=NN3)C4=NC5=C(N4)CN([C@@H](C5)C(=O)N6CC(C6)N(C)C)C(C)C,1
305,unnamed,O=C(O)C=CSCCCC(=O)O,0
306,unnamed,S=P(N1CC1)(N1CC1)N1CC1,0
307,unnamed,OCc1cc2c(cc1CO)OCC2,0
308,Dapsone,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,1
309,unnamed,CN(CCCl)CCCl,0
310,Quercetin,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,1
311,"Succinic acid-2,2,3,3-d4",[2H]C([2H])(C(=O)O)C([2H])([2H])C(=O)O,1
312,unnamed,CCCCCOC(=S)S,0
313,unnamed,CCCC(Cc1ccccc1)N1CCCC1,0
314,L-2-amino-3-oxobutanoate,CC(=O)[C@@H](C(=O)[O-])[NH3+],1
315,unnamed,O=S(=O)(O)CCN(CCO)CCO,0
316,unnamed,CN1C(=O)C(Br)SC1=S,0
317,3-{[(1-methyl-1H-pyrazol-3-yl)carbonyl]amino}benzoic acid,CN1C=CC(=N1)C(=O)NC2=CC=CC(=C2)C(=O)O,1
318,unnamed,CCOP(=O)(OCC)C(C)=NO,0
319,Unii-7CZ390V26X,C1[C@@H](CN(C[C@@H]1N)C2=C3C=CC=NC3=C(C=C2)C#N)C(F)(F)F,1
320,unnamed,COC1OC(CO)C(O)C1N,0
321,Iloprost,CC#CCC(C)[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/C2)O)O,1
322,unnamed,CC(=O)c1cc2ccccc2oc1=O,0
323,unnamed,O=C1CSc2ccccc2-n2cccc21,0
324,unnamed,Nc1nc(N)nc(CC(=O)O)n1,0
325,unnamed,N=C(N)SCc1ccc2nsnc2c1,0
326,Glutathionate,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])[C@@H](C(=O)[O-])[NH3+],1
327,"Sodium;5-amino-2,3-dihydrophthalazine-1,4-dione;hydride",[H-].C1=CC2=C(C(=C1)N)C(=O)NNC2=O.[Na+],1
328,dCTP trianion,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O,1
329,Phenylacetaldehyde,C1=CC=C(C=C1)CC=O,1
330,ZINC acetate,CC(=O)[O-].CC(=O)[O-].[Zn+2],1
331,"1-Methyl-1,2,3,4-tetrahydroquinoline-7-sulfonamide",CN1CCCC2=C1C=C(C=C2)S(=O)(=O)N,1
332,unnamed,Cc1ccc(NC(=N)NC#N)cc1,0
333,unnamed,Cc1cnnc2c3ccccc3nn12,0
334,unnamed,Nc1nnc(N)c2[nH]cnc12,0
335,"2-[3-(2-Hydroxy-1,1-dihydroxymethyl-ethylamino)-propylamino]-2-hydroxymethyl-propane-1,3-diol",C(CNC(CO)(CO)CO)CNC(CO)(CO)CO,1
336,unnamed,O=C1NN=C2CCCCCC12,0
337,unnamed,O=C1CC(=O)Nc2ccccc2N1,0
338,"2-[Bis-(2-hydroxy-ethyl)-amino]-2-hydroxymethyl-propane-1,3-diol",C(CO)N(CCO)C(CO)(CO)CO,1
339,unnamed,CCCCS(=O)CCC(N)C(=O)O,0
340,unnamed,CC12C(=O)OCC1C1CCC2C1,0
341,unnamed,O=C1NC(=O)C2(CCCCC2)N1,0
342,Oxindole,C1C2=CC=CC=C2NC1=O,1
343,unnamed,O=C1NC(CO)(CO)CO1,0
344,unnamed,CC1(C)COC(Cc2ccccc2)=N1,0
345,unnamed,COc1ccc2[nH]c(C)cc2c1CN,0
346,unnamed,O=Nc1ccc(Cl)cc1,0
347,unnamed,BrC1CN2CC(Br)CN2C1,0
348,unnamed,NC(=S)NN=CC(F)(F)F,0
349,Dutasteride,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CC[C@@H]5[C@@]3(C=CC(=O)N5)C,1
350,(R)-5-phosphonatomevalonate(3-),C[C@@](CCOP(=O)([O-])[O-])(CC(=O)[O-])O,1
351,"4-[(1R,2S)-2-(4-benzylpiperidin-1-yl)-1-hydroxypropyl]phenol",C[C@@H]([C@@H](C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3,1
352,unnamed,c1ccc(N2N=NC3CCCC32)cc1,0
353,"(2S,3S)-2-methyl-1-(methylsulfonyl)piperidine-3-carboxamide",C[C@H]1[C@H](CCCN1S(=O)(=O)C)C(=O)N,1
354,unnamed,Clc1nnc(-c2ccccc2)s1,0
355,unnamed,Oc1ncnc2cccc(Cl)c12,0
356,unnamed,CSc1nc(=O)n(CCC#N)nc1SC,0
357,unnamed,C#CCSc1nnnn1-c1ccccc1,0
358,unnamed,CC1CSS(=O)O1,0
359,Zavegepant,CC1=CC(=CC2=C1NN=C2)C[C@H](C(=O)N3CCN(CC3)C4CCN(CC4)C)NC(=O)N5CCC(CC5)C6=CC7=CC=CC=C7NC6=O,1
360,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholan-24-oate",C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,1
361,"3-(3-Oxo-3,4-dihydroquinoxalin-2-yl)propanoic acid",C1=CC=C2C(=C1)NC(=O)C(=N2)CCC(=O)O,1
362,Methylprednisolone,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,1
363,Riamilovir,CSC1=NC2=NN=C(C(=O)N2N1)[N+](=O)[O-],1
364,"N-(1,3-benzodioxol-5-ylmethyl)ethanesulfonamide",CCS(=O)(=O)NCC1=CC2=C(C=C1)OCO2,1
365,"(4-Oxo-3,4-dihydrophthalazin-1-yl)acetic acid",C1=CC=C2C(=C1)C(=NNC2=O)CC(=O)O,1
366,unnamed,O=C(O)c1ccccc1O,0
367,Lufotrelvir,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COP(=O)(O)O)NC(=O)C2=CC3=C(N2)C=CC=C3OC,1
368,unnamed,CC(=O)N1CCCCCC1=O,0
369,Quinoline-3-carboxylic acid,C1=CC=C2C(=C1)C=C(C=N2)C(=O)O,1
370,unnamed,Cl[Pd-2]12NCCS[S+]1CCN2,0
371,Naphthalene-2-carboximidamide,C1=CC=C2C=C(C=CC2=C1)C(=N)N,1
372,N-[N-[(Phenylmethoxy)carbonyl]-L-leucyl]-L-norleucinol,CCCC[C@@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1,1
373,unnamed,NCCCNCCNCCCN,0
374,1-carbamoylpiperidine-4-carboxylic Acid,C1CN(CCC1C(=O)O)C(=O)N,1
375,unnamed,COC=Nc1cn2c(n1)CN=C2,0
376,unnamed,Ic1nc(-c2ccccc2)[nH]c1I,0
377,unnamed,O=C1NC(O)c2ccccc2O1,0
378,Inositol,C1(C(C(C(C(C1O)O)O)O)O)O,1
379,Fumarate,C(=C/C(=O)[O-])\\C(=O)[O-],1
380,L-Homotyrosine,C1=CC(=CC=C1CC[C@@H](C(=O)O)N)O,1
381,5alpha-Cholest-8-en-3beta-ol-d7,[2H]C([2H])([2H])C([2H])(CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C)C([2H])([2H])[2H],1
382,unnamed,CCNC(=N)Nc1ccccc1,0
383,unnamed,C1CC(C2OCOC3COCOC32)OO1,0
384,unnamed,CCCCS(=O)(=O)O,0
385,Calcifediol,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\\2[C@@]1(CCC/C2=C\\C=C/3\\C[C@H](CCC3=C)O)C,1
386,unnamed,CCc1cc(C(N)=S)ccn1,0
387,unnamed,COC=Cc1ccc2c(c1)OCO2,0
388,(2S)-2-ammonio-4-{[(2R)-2-ammonio-2-carboxylatoethyl]selanyl}butanoate,C(C[Se]C[C@@H](C(=O)[O-])[NH3+])[C@@H](C(=O)[O-])[NH3+],1
389,unnamed,C[Si](C)(C)OC=C1CCCCC1,0
390,Fumarate(1-),C(=C/C(=O)[O-])\\C(=O)O,1
391,unnamed,ClCCCCOC1CCCCO1,0
392,unnamed,CC(C)(C)C1CCC2(CC1)CO2,0
393,unnamed,CC(N)S(=O)(=O)O,0
394,"(5S)-1-(4-chlorophenyl)-5-methylimidazolidine-2,4-dione",C[C@H]1C(=O)NC(=O)N1C2=CC=C(C=C2)Cl,1
395,2'-Deoxyadenosine,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)O,1
396,unnamed,CCN1C(=O)CSC1=S,0
397,Mefloquine,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,1
398,unnamed,N#Cc1c(-c2ccccc2)ssc1=S,0
399,unnamed,Nc1cc(Cl)ccc1S,0
400,5'-Deoxy-5'-methylthioadenosine,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,1
401,unnamed,Nc1nc(Cl)c(Cl)nc1C(=O)O,0
402,unnamed,Oc1cnnc2ccc(F)cc12,0
403,unnamed,CC1(C)CC(=O)CC(C)(C)ON1,0
404,unnamed,CCSC1=[N+](SCC)CCCS1,0
405,unnamed,O=C(O)C=CC=CC(=O)O,0
406,unnamed,O=c1ccs[nH]1,0
407,unnamed,CC1=CC(S)NC(=S)N1,0
408,Nicorandil,C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-],1
409,unnamed,CCOc1nnc(C)o1,0
410,5-Phenylnicotinic Acid,C1=CC=C(C=C1)C2=CC(=CN=C2)C(=O)O,1
411,unnamed,C1C2CC3C1C1CN3C21,0
412,unnamed,Cc1cccc(Cl)c1NC=O,0
413,4-Acetamidobutanal,CC(=O)NCCCC=O,1
414,"(2-(1H-indol-3-yl)-1H-imidazol-4-yl)(3,4,5-trimethoxyphenyl)methanone",COC1=CC(=CC(=C1OC)OC)C(=O)C2=CN=C(N2)C3=CNC4=CC=CC=C43,1
415,unnamed,CCOCNC=O,0
416,3-(1-methyl-1H-indol-3-yl)propanoic acid,CN1C=C(C2=CC=CC=C21)CCC(=O)O,1
417,unnamed,C1CSCCCSCCCSCCCSC1,0
418,Bromelains,CCCC(C)C1(C(=O)NC(=O)N=C1[O-])CC.[Na+],1
419,unnamed,CC(=NO)c1ccccc1,0
420,unnamed,CC1=NC(C)(CO)CO1,0
421,unnamed,O=CNC=Cc1ccccc1,0
422,Reparixin,C[C@H](C1=CC=C(C=C1)CC(C)C)C(=O)NS(=O)(=O)C,1
423,unnamed,CC1(C(N)=O)OC12CCCCC2,0
424,unnamed,O=C1CCCC2CCCCN12,0
425,Nafamostat,C1=CC(=CC=C1C(=O)OC2=CC3=C(C=C2)C=C(C=C3)C(=N)N)N=C(N)N,1
426,Moxifloxacin,COC1=C2C(=CC(=C1N3C[C@@H]4CCCN[C@@H]4C3)F)C(=O)C(=CN2C5CC5)C(=O)O,1
427,unnamed,c1cnc2c(c1)Nc1cnncc1S2,0
428,unnamed,C#CCN(C)Cc1ccccc1,0
429,beta-D-fructofuranose 6-phosphate(2-),C([C@@H]1[C@H]([C@@H]([C@](O1)(CO)O)O)O)OP(=O)([O-])[O-],1
430,Pelitinib,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)F)Cl)C#N)NC(=O)/C=C/CN(C)C,1
431,N-[(1R)-1-(3-{5-[(acetylamino)methyl]thiophen-2-yl}phenyl)ethyl]-5-[(azetidin-3-yl)amino]-2-methylbenzamide,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CNC(=O)C,1
432,4-Oxobutanoate,C(CC(=O)[O-])C=O,1
433,Dihomo-gamma-linolenic acid,CCCCC/C=C\\C/C=C\\C/C=C\\CCCCCCC(=O)O,1
434,unnamed,CCOC(=O)CC(C)(O)C1CCCN1,0
435,unnamed,CCOC(=N)COC(=O)c1ccccc1,0
436,unnamed,O=C1CCCC2(CCCC(=O)N2)C1,0
437,unnamed,OCCN1CC2CCCC1O2,0
438,unnamed,O=NC1C2C=CC(C2)C1Cl,0
439,unnamed,N=C(N)N.O=S(=O)(O)O,0
440,unnamed,Cc1sc2ncnc(N)c2c1C,0
441,L-pipecolate,C1CC[NH2+][C@@H](C1)C(=O)[O-],1
442,unnamed,c1nn2cnnc2s1,0
443,unnamed,OC1(O)C=CCCCCCC=C1,0
444,unnamed,O=P1(N(CCCl)CCCl)NCCCO1,0
445,unnamed,Cl.Nc1ccc2oc(=O)ccc2c1,0
446,unnamed,CN1CCC2CCCCN2CC1=O,0
447,unnamed,CC(CCO)=NNC(N)=S,0
448,unnamed,CC1(C)SC=C2C1=CSC2(C)C,0
449,unnamed,Cc1ccc(O)cc1C(=O)O,0
450,3-(1H-benzimidazol-1-yl)propanoic acid,C1=CC=C2C(=C1)N=CN2CCC(=O)O,1
451,unnamed,Cc1ccc[n+]([NH-])c1N,0
452,Cbz-Val-Leu-Ala(((S)-2-oxopyrrolidin-3-yl))-ol,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)CO)NC(=O)[C@H](C(C)C)NC(=O)OCC2=CC=CC=C2,1
453,unnamed,O=S(=O)(O)CCCCBr,0
454,"[(4S)-4-methylazepan-1-yl]-(1,3-thiazol-4-yl)methanone",C[C@H]1CCCN(CC1)C(=O)C2=CSC=N2,1
455,unnamed,O=S(O)c1cc(Cl)cc(Cl)c1O,0
456,Unii-SJ5A8151JO,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OCCCCC(=O)O,1
457,Selinexor,C1=CN=C(C=N1)NNC(=O)/C=C\\N2C=NC(=N2)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,1
458,unnamed,O=C(O)C=CCCCCC(=O)O,0
459,unnamed,Brc1csnn1,0
460,"Pregna-1,4-diene-3,20-dione,21-(3-carboxy-1-oxopropoxy)-11,17-dihydroxy-6-methyl-, monosodiumsalt, (6a,11b)-",C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)O)O.[Na],1
461,unnamed,CSc1cnn(CCC#N)c(=O)n1,0
462,"3-Hydroxythietane 1,1-dioxide",C1C(CS1(=O)=O)O,1
463,Atazanavir,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@H](CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)[C@H](C(C)(C)C)NC(=O)OC)O)NC(=O)OC,1
464,unnamed,O=C(NC1CCCC1=O)c1ccccc1,0
465,unnamed,C=CC1CN2CCC1CC2=NO,0
466,6-Pyruvoyl tetrahydropteridine,CC(=O)C(=O)[C@H]1CNC2=C(N1)C(=O)NC(=N2)N,1
467,3-Acetamido-4-fluorobenzoic acid,CC(=O)NC1=C(C=CC(=C1)C(=O)O)F,1
468,Asparagine,C([C@@H](C(=O)O)N)C(=O)N,1
469,"(5R)-2-methyl-4,5,6,7-tetrahydro-3H-benzimidazol-5-amine",CC1=NC2=C(N1)C[C@@H](CC2)N,1
470,Refanalin,C1=CSC(=C1)/C=C/C2=CC=NN2,1
471,unnamed,Cc1cc(C)n2c(C)nnc2c1,0
472,unnamed,N#CNC(=N)NC#N,0
473,"(S)-[2,8-bis(trifluoromethyl)quinolin-4-yl]-[(2S)-piperidin-2-yl]methanol",C1CCN[C@@H](C1)[C@H](C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,1
474,Tacrolimus,C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\\C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC,1
475,unnamed,C[Si]1(C)CCCSC1,0
476,unnamed,NC(=S)NN=C1CSSC1,0
477,L-Cysteate,C([C@@H](C(=O)[O-])[NH3+])S(=O)(=O)[O-],1
478,(2E)-Octadecenoyl-Coenzyme A,CCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@@H](C([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,1
479,unnamed,CC(N)=Cc1nc(=O)ccs1,0
480,Prezcobix,CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N.CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)CC5=CC=CC=C5,1
481,Malonate,C(C(=O)[O-])C(=O)[O-],1
482,unnamed,OCC(S)CS,0
483,Liothyronine,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O,1
484,Amoxicillin sodium,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)[O-])C.[Na+],1
485,unnamed,O=Cc1nc2ccccc2s1,0
486,Fondaparinux,CO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)COS(=O)(=O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)C(=O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COS(=O)(=O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COS(=O)(=O)O)O)O)NS(=O)(=O)O)O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O)NS(=O)(=O)O,1
487,unnamed,Cc1ccccc1SSCCN,0
488,N-(1-Acetylpiperidin-4-yl)benzamide,CC(=O)N1CCC(CC1)NC(=O)C2=CC=CC=C2,1
489,unnamed,OCC(O)C1OCOC2COCOC21,0
490,"(E,E,E,E)-Squalene",CC(=CCC/C(=C/CC/C(=C/CC/C=C(\\C)/CC/C=C(/C)\\CCC=C(C)C)/C)/C)C,1
